diff_points_moy_5,diff_buts_pour_moy_5,diff_buts_contre_moy_5,diff_tirs_moy_5
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
0.0,-1.0,0.0,-5.0
3.0,3.0,-2.0,4.0
1.0,2.0,2.0,-12.0
-1.0,-1.0,0.0,2.0
3.0,2.0,-1.0,0.0
-3.0,-2.0,4.0,-7.0
3.0,2.0,-3.0,11.0
-3.0,-2.0,1.0,-2.0
-1.0,-2.0,0.0,-3.0
0.0,-2.0,0.0,-8.0
0.0,0.5,-0.5,4.0
0.5,0.0,-1.0,2.5
-0.5,0.5,3.5,-5.5
1.5,1.5,-2.0,11.0
-1.0,-1.0,0.0,7.0
-2.5,-3.0,1.5,-13.5
-1.0,0.0,1.0,0.5
-2.0,-2.5,0.0,-5.0
1.5,1.5,-0.5,5.0
-1.5,-0.5,1.0,-11.5
2.0,2.3333333333333335,-0.6666666666666666,11.333333333333332
-0.6666666666666666,-0.33333333333333337,1.3333333333333333,-1.333333333333334
2.0,1.6666666666666667,-1.3333333333333333,4.666666666666667
-1.0,-0.6666666666666667,1.0,-9.666666666666668
0.6666666666666665,0.6666666666666665,0.0,3.666666666666666
0.0,-0.6666666666666667,-0.6666666666666667,-10.666666666666668
0.6666666666666667,0.33333333333333337,0.0,-5.666666666666666
-0.33333333333333337,-0.33333333333333326,0.0,-1.333333333333334
0.0,-1.6666666666666667,-1.3333333333333335,-1.666666666666666
0.0,-0.33333333333333304,0.0,-2.666666666666666
1.5,1.0,-1.5,7.75
0.25,0.0,0.0,2.5
2.25,2.0,-0.5,6.5
0.0,-0.25,1.0,-5.5
-1.0,-1.25,-0.5,-5.5
-0.75,0.0,0.75,-1.5
1.5,0.75,-1.0,-3.25
2.0,1.25,-1.0,-0.25
0.75,0.25,-1.0,0.75
0.0,-0.25,-0.75,7.5
-1.6,-1.4,0.6000000000000001,-1.4000000000000004
2.0,1.0000000000000002,-0.7999999999999999,1.200000000000001
0.19999999999999996,0.6000000000000001,0.6000000000000001,-1.5999999999999996
0.6,1.2000000000000002,-0.40000000000000013,2.5999999999999996
-0.6000000000000001,-0.6000000000000001,0.6000000000000001,-5.199999999999999
0.7999999999999999,0.0,-0.40000000000000013,2.8000000000000007
-2.1999999999999997,-2.1999999999999997,1.2000000000000002,-12.600000000000001
-1.4,-0.6000000000000001,1.4,1.4000000000000004
0.19999999999999996,0.3999999999999999,0.0,2.5999999999999996
-2.4,-1.7999999999999998,1.4000000000000001,-8.600000000000001
-0.5999999999999999,-0.3999999999999999,-0.20000000000000018,-5.0
0.19999999999999973,0.5999999999999999,0.19999999999999996,3.1999999999999993
-0.20000000000000018,0.20000000000000018,0.4,4.200000000000001
0.0,-0.40000000000000013,-0.40000000000000013,-1.8000000000000007
-1.2000000000000002,-1.4,1.0000000000000002,-5.800000000000001
1.5999999999999999,1.7999999999999998,-1.2000000000000002,15.200000000000001
-1.0,-1.4,-0.40000000000000013,-5.3999999999999995
1.0,-0.3999999999999999,-1.0,2.4000000000000004
0.0,-0.7999999999999999,0.3999999999999999,0.0
0.5999999999999999,1.2000000000000002,1.0000000000000002,1.1999999999999993
-0.7999999999999999,-0.3999999999999999,0.6000000000000001,-0.8000000000000007
0.6,1.2000000000000002,0.20000000000000018,-0.8000000000000007
-1.5999999999999999,-0.6,0.7999999999999999,-3.799999999999999
0.6000000000000001,0.6000000000000001,0.0,-0.3999999999999986
0.9999999999999999,0.6,0.0,10.4
1.4,1.0,-1.7999999999999998,0.40000000000000036
0.20000000000000018,-0.40000000000000013,-0.8000000000000003,-1.4000000000000004
-1.8,-1.0,1.4000000000000001,0.1999999999999993
0.0,-0.8,0.19999999999999996,-9.0
-1.5999999999999999,-0.8,1.2000000000000002,-3.200000000000001
1.7999999999999998,0.3999999999999999,-1.8,3.5999999999999996
-0.7999999999999999,-0.3999999999999999,0.19999999999999996,-3.1999999999999993
1.4,1.0,-0.8,13.999999999999998
-0.40000000000000013,-0.19999999999999996,-0.19999999999999996,-2.8000000000000007
0.3999999999999999,0.19999999999999996,-0.9999999999999999,3.5999999999999996
-0.6,0.0,0.20000000000000018,-2.3999999999999986
1.0,1.2,-0.19999999999999996,-2.8000000000000007
-1.5999999999999999,-1.0,1.0,0.3999999999999986
0.5999999999999999,0.9999999999999999,0.3999999999999999,1.5999999999999996
1.8,0.9999999999999998,-1.0,-1.6000000000000014
0.6,0.4,0.19999999999999996,-0.8000000000000007
0.19999999999999996,-0.19999999999999996,0.3999999999999999,1.0
1.7999999999999998,0.19999999999999996,-2.4,0.5999999999999996
-1.8,-1.2,1.8000000000000003,0.0
-0.6000000000000001,0.0,0.6,-6.200000000000001
-0.19999999999999996,0.6000000000000001,1.2,1.4000000000000004
-0.6000000000000001,-0.6000000000000001,0.8,-10.799999999999999
-2.2,-2.4,0.4,-1.4000000000000004
0.0,0.19999999999999996,0.6000000000000001,-4.6
-0.3999999999999999,-1.6,0.6,-8.2
-0.8,-0.7999999999999999,-0.19999999999999996,-0.20000000000000107
-0.19999999999999996,-0.5999999999999999,-1.4000000000000001,4.4
0.0,0.8,0.19999999999999996,9.600000000000001
-0.7999999999999998,-0.3999999999999999,0.4,1.5999999999999996
0.19999999999999996,0.0,-0.8,-0.1999999999999993
-0.7999999999999999,-0.40000000000000013,1.4,-2.8000000000000007
0.3999999999999999,0.9999999999999998,0.4,-1.8000000000000007
1.6,1.4,-0.7999999999999999,6.600000000000001
2.1999999999999997,2.6,-1.6,4.599999999999998
0.2,-0.4,-1.2000000000000002,0.1999999999999993
-1.0,-1.4,0.6,0.20000000000000107
-0.6,-0.8,0.8000000000000003,2.0
0.5999999999999999,0.19999999999999996,-1.8,7.0
-2.1999999999999997,-0.5999999999999999,1.4,-0.40000000000000036
-1.2000000000000002,0.3999999999999999,1.0,6.800000000000001
-0.6000000000000001,-1.2000000000000002,0.19999999999999996,-1.3999999999999986
1.2,1.6,-0.19999999999999996,-3.200000000000001
-0.19999999999999973,0.3999999999999999,0.0,1.3999999999999986
2.2,0.7999999999999999,-2.6,1.799999999999999
0.5999999999999996,0.7999999999999998,-1.6,4.600000000000001
0.19999999999999973,-1.2,0.0,-8.399999999999999
-0.7999999999999998,-0.40000000000000013,0.7999999999999999,-1.4000000000000004
-1.4,-1.8,0.7999999999999999,-0.5999999999999996
-0.8,0.19999999999999996,1.0,-3.0
1.0000000000000002,0.20000000000000018,-1.0,1.5999999999999996
0.8,0.19999999999999996,-0.19999999999999996,-8.2
2.0,1.4,0.0,2.1999999999999993
-0.6000000000000001,-0.5999999999999999,-0.3999999999999999,1.4000000000000004
-0.19999999999999996,0.20000000000000007,0.19999999999999996,0.0
-1.0,-0.4,1.7999999999999998,-8.8
0.7999999999999999,0.7999999999999999,0.0,-2.5999999999999996
-1.0,-0.5999999999999999,0.6000000000000001,3.5999999999999996
0.8000000000000003,-0.19999999999999996,-1.2000000000000002,2.1999999999999993
2.2,2.5999999999999996,-0.7999999999999999,3.1999999999999993
0.0,-0.19999999999999996,-0.19999999999999996,5.8
0.19999999999999996,0.0,-1.4,3.200000000000001
-0.20000000000000018,-0.3999999999999999,0.0,3.5999999999999996
-0.3999999999999999,0.19999999999999996,0.3999999999999999,3.0
1.0,1.0,-1.2,8.600000000000001
0.5999999999999996,0.8000000000000003,-0.19999999999999996,0.5999999999999996
0.8,0.8,0.0,0.7999999999999989
-2.0,-2.5999999999999996,0.7999999999999999,-4.0
-0.7999999999999999,0.3999999999999999,0.6000000000000001,0.0
0.19999999999999996,0.19999999999999996,0.19999999999999996,-6.799999999999999
-2.4,-1.6,2.0,-8.2
-0.6000000000000001,0.0,-0.19999999999999996,-1.5999999999999996
-1.4,-0.4,1.6,-5.199999999999999
-0.19999999999999996,-0.6000000000000001,0.0,-2.0
1.2000000000000002,0.6000000000000001,-0.7999999999999998,-5.800000000000001
-1.6,-1.2,1.0,-0.6000000000000014
0.5999999999999999,0.5999999999999999,0.0,-0.40000000000000036
0.6000000000000001,0.8,0.3999999999999999,0.7999999999999989
-2.1999999999999997,-0.8,1.6,-4.800000000000001
-0.9999999999999999,-0.8,0.6000000000000001,-1.8000000000000007
0.7999999999999999,-0.3999999999999999,-1.6,-3.0
-1.6,-2.2,0.3999999999999999,0.1999999999999993
-0.19999999999999973,-1.4,-1.2000000000000002,0.0
1.2000000000000002,1.4000000000000001,0.20000000000000018,-2.1999999999999993
1.2000000000000002,0.0,-0.6000000000000001,1.6000000000000014
1.4,0.6,-1.2000000000000002,2.4000000000000004
-0.6000000000000001,0.19999999999999996,0.5999999999999999,3.6000000000000014
-1.4000000000000001,-1.0,0.6000000000000001,0.8000000000000007
-0.8,-0.19999999999999996,-0.40000000000000013,-1.1999999999999993
1.0,1.5999999999999999,0.19999999999999996,1.799999999999999
1.4,1.6,-0.19999999999999996,2.4000000000000004
-1.0,-0.3999999999999999,0.8,-3.0
1.0,0.19999999999999996,-1.0,3.0
0.0,0.19999999999999996,0.19999999999999996,-2.200000000000001
1.6,0.8,-1.4000000000000001,3.0
-2.0,-0.8,0.8,0.8000000000000007
-1.2,-1.4,0.7999999999999999,-7.0
1.4,1.0000000000000002,-0.8000000000000003,-0.7999999999999989
0.8,0.0,-0.8000000000000003,-1.8000000000000007
-0.20000000000000007,-0.8,-1.0000000000000002,-2.4000000000000004
0.7999999999999998,1.2,-0.19999999999999996,-1.799999999999999
-0.19999999999999996,-0.6000000000000001,0.0,-0.6000000000000014
1.6,1.6,0.0,6.4
0.40000000000000013,0.8,0.19999999999999996,2.6000000000000014
-0.7999999999999999,-0.5999999999999999,1.2,-3.0
-1.4,-1.2000000000000002,0.19999999999999996,0.1999999999999993
-1.0000000000000002,-1.2,-0.20000000000000018,-3.0
0.19999999999999996,-0.6,-0.8,-4.000000000000001
0.6000000000000001,0.40000000000000013,-0.7999999999999998,2.0
-0.19999999999999996,-1.2,-0.8,-5.200000000000001
1.8,2.0,-0.7999999999999999,8.4
1.8,2.1999999999999997,0.0,-0.5999999999999996
1.2,1.7999999999999998,-0.6000000000000001,3.5999999999999996
-0.19999999999999996,0.20000000000000018,0.8,-1.1999999999999993
-1.2000000000000002,-0.9999999999999999,0.6000000000000001,2.0
-1.0,-0.40000000000000013,0.8,2.0
0.40000000000000013,1.2000000000000002,0.20000000000000018,4.200000000000001
1.0,1.4000000000000001,-0.9999999999999999,8.4
0.7999999999999998,2.0,-0.4,1.8000000000000007
0.6000000000000001,-0.19999999999999996,-1.2000000000000002,0.8000000000000007
-0.19999999999999996,-1.2000000000000002,-1.2000000000000002,-2.4000000000000004
0.8,0.0,-0.3999999999999999,-0.8000000000000007
-1.7999999999999998,-1.2,1.2,-4.800000000000001
-0.40000000000000013,0.0,0.6000000000000001,1.5999999999999996
0.8,2.2,-0.7999999999999998,2.8000000000000007
0.0,0.0,0.0,-1.200000000000001
-0.7999999999999998,-2.0,0.6000000000000001,-1.200000000000001
-0.3999999999999999,1.4,1.6,0.0
0.40000000000000013,1.0,0.6000000000000001,-0.5999999999999996
-1.2000000000000002,-1.2000000000000002,1.6,-1.8000000000000007
1.2,-0.20000000000000018,-1.2000000000000002,0.8000000000000007
-1.2,-0.6,0.0,0.5999999999999996
-1.2,-2.8,0.0,-5.4
1.0,0.7999999999999999,0.19999999999999996,2.200000000000001
0.8000000000000003,0.40000000000000013,-0.19999999999999996,0.40000000000000036
-1.8,-1.8,1.4,-4.199999999999999
0.19999999999999996,-0.8,-1.0,1.4000000000000004
1.0,0.20000000000000007,0.20000000000000018,-2.6000000000000014
-0.20000000000000018,-1.0000000000000002,-0.8000000000000003,2.0
0.19999999999999996,-0.8,-1.0,0.8000000000000007
-1.2,-2.0,0.5999999999999999,-7.4
0.0,0.6,0.6000000000000001,0.1999999999999993
0.8,0.6,-0.7999999999999999,4.199999999999999
-0.20000000000000007,0.40000000000000013,-0.3999999999999999,-2.1999999999999993
0.0,0.20000000000000018,-0.19999999999999996,-0.1999999999999993
0.19999999999999996,1.0000000000000002,0.40000000000000013,2.3999999999999986
-0.3999999999999999,0.8,1.2000000000000002,-2.799999999999999
-0.5999999999999999,0.19999999999999996,1.4,1.3999999999999986
1.0,1.4000000000000001,-0.4,-1.8000000000000007
1.8,2.2,-0.6,4.0
-0.6,0.0,0.19999999999999996,1.3999999999999995
0.40000000000000013,-0.40000000000000013,-0.40000000000000013,-5.0
0.0,0.19999999999999996,-0.6000000000000001,-0.40000000000000036
-0.8,-0.19999999999999996,1.0,-3.4000000000000004
-1.4,-1.6,0.40000000000000013,-3.8000000000000007
-0.6000000000000001,-2.2,0.19999999999999996,-4.199999999999999
0.40000000000000013,1.4000000000000001,0.40000000000000013,3.2
-0.3999999999999999,0.0,0.6000000000000001,1.5999999999999996
-0.7999999999999999,-1.2000000000000002,0.8,-3.5999999999999996
0.7999999999999998,1.0,-0.7999999999999999,2.0
-1.4,-1.4,1.0,-3.4000000000000004
0.20000000000000018,0.6000000000000001,0.6000000000000001,-2.1999999999999993
-1.2,0.19999999999999996,1.9999999999999998,2.0
1.2,1.6,-0.40000000000000013,-1.1999999999999993
0.8,0.0,0.0,-7.0
0.40000000000000013,0.8000000000000003,-0.3999999999999999,2.0
-0.6000000000000001,-1.2,-1.0,1.4000000000000004
-0.19999999999999996,-0.20000000000000018,-0.3999999999999999,-2.1999999999999993
0.9999999999999999,0.39999999999999997,0.0,3.1999999999999993
0.19999999999999996,0.20000000000000018,0.0,4.4
0.8,0.40000000000000013,-0.3999999999999999,3.5999999999999996
-0.5999999999999999,-1.6,-0.19999999999999996,-4.199999999999999
-0.3999999999999999,-0.19999999999999996,0.40000000000000013,-0.8000000000000007
-1.6,-1.0000000000000002,0.8,-4.000000000000002
0.5999999999999999,0.5999999999999999,-0.8,1.5999999999999996
-1.2,-1.7999999999999998,0.40000000000000013,-2.5999999999999996
-1.2,-1.4,0.3999999999999999,-2.799999999999999
-1.6,-0.3999999999999999,0.8,0.7999999999999989
-2.0,-0.20000000000000018,1.7999999999999998,-4.399999999999999
-1.4,-1.6,1.0000000000000002,-3.200000000000001
0.40000000000000013,-0.19999999999999996,0.0,-3.0
1.4000000000000001,0.6,-0.8,-0.20000000000000107
0.40000000000000013,0.19999999999999996,-0.19999999999999996,0.1999999999999993
0.6000000000000001,1.0,-0.20000000000000018,4.6
1.0,1.0,-0.7999999999999999,1.5999999999999979
1.4,0.40000000000000013,-1.0,3.3999999999999986
0.6000000000000001,0.8,0.6000000000000001,-0.1999999999999993
0.6,-0.6,-0.8000000000000003,-5.6
-0.40000000000000013,0.19999999999999996,0.6,0.6000000000000014
-0.8,-1.0000000000000002,-0.20000000000000018,-1.1999999999999993
-0.19999999999999973,0.0,0.19999999999999996,-6.6
-0.7999999999999999,-0.40000000000000013,0.6000000000000001,0.0
1.2000000000000002,1.2,-1.2000000000000002,-0.20000000000000107
0.0,0.0,0.0,-0.7999999999999989
0.20000000000000018,-0.19999999999999996,-0.4,3.1999999999999993
0.6,0.6,0.6000000000000001,3.5999999999999996
-2.4,-2.1999999999999997,1.4000000000000001,-6.800000000000001
0.2,0.3999999999999999,0.6000000000000001,3.8000000000000007
0.0,0.0,-0.4,3.4000000000000004
1.0,0.40000000000000013,-0.19999999999999996,0.0
-1.2,-0.40000000000000013,1.6,-2.3999999999999986
-0.40000000000000013,0.6000000000000001,0.7999999999999999,-1.200000000000001
0.40000000000000013,0.40000000000000013,0.4,5.0
1.2,2.0,-1.0,4.0
0.6,-0.19999999999999996,-1.0,-1.8000000000000007
-1.0000000000000002,-0.3999999999999999,0.7999999999999999,-3.6000000000000014
0.6000000000000001,0.40000000000000013,-1.4000000000000001,1.8000000000000007
-0.5999999999999999,-1.0,0.0,4.0
0.0,-0.19999999999999996,0.19999999999999996,-5.799999999999999
1.0000000000000002,0.8,-0.6,2.200000000000001
-0.39999999999999997,0.6,0.20000000000000018,5.200000000000001
-1.5999999999999999,-1.4000000000000001,1.6,-5.0
-1.0000000000000002,-1.0,0.7999999999999999,-3.8000000000000007
-0.6,-0.3999999999999999,0.0,-0.1999999999999993
0.6000000000000001,0.3999999999999999,-0.3999999999999999,-10.000000000000002
-0.3999999999999999,0.0,0.40000000000000013,-3.0
0.8,0.19999999999999996,-0.3999999999999999,6.0
0.7999999999999998,1.0,-1.2,11.399999999999999
0.39999999999999997,0.0,-0.3999999999999999,0.0
1.2,1.2000000000000002,-0.6000000000000001,-0.8000000000000007
-0.6000000000000001,-0.3999999999999999,1.4000000000000001,-0.20000000000000107
0.6,0.6,-0.19999999999999973,7.999999999999998
1.0,0.40000000000000013,-1.4000000000000001,0.5999999999999996
-0.3999999999999999,0.20000000000000018,0.6,-2.0
0.0,0.40000000000000013,1.4000000000000001,3.4000000000000004
1.0,0.7999999999999999,-0.3999999999999999,0.1999999999999993
-1.4000000000000001,-0.8,1.0,-8.6
0.0,0.0,0.0,-9.200000000000001
-1.2,-1.0,-0.40000000000000013,-9.8
-2.6,-1.7999999999999998,2.2,-4.800000000000001
0.19999999999999996,-0.3999999999999999,-0.40000000000000013,2.6000000000000014
-1.0,0.19999999999999996,1.5999999999999999,0.3999999999999986
0.7999999999999999,1.2,-0.19999999999999996,5.4
-3.0,-1.8,2.1999999999999997,-8.999999999999998
0.8,0.6000000000000001,0.0,9.2
0.19999999999999996,0.0,-1.0,6.4
0.40000000000000013,0.40000000000000013,0.5999999999999999,1.5999999999999996
-0.19999999999999996,0.0,0.20000000000000018,-5.199999999999999
1.8,1.0000000000000002,-1.0,2.1999999999999993
0.5999999999999996,0.5999999999999999,-0.6,-5.800000000000001
-0.6000000000000001,-0.8,-0.19999999999999996,-3.4000000000000004
1.2,1.2000000000000002,0.19999999999999973,0.1999999999999993
2.4,1.8,-2.1999999999999997,8.799999999999999
-1.6,-1.4000000000000001,0.40000000000000013,-1.0
0.8,0.3999999999999999,-0.3999999999999999,5.6
-0.9999999999999998,-1.2000000000000002,0.3999999999999999,-6.399999999999999
0.20000000000000007,-0.19999999999999996,-0.20000000000000018,-2.3999999999999995
-1.7999999999999998,-1.2,0.8,-3.799999999999999
0.40000000000000013,0.0,0.0,-0.5999999999999996
-0.7999999999999998,-0.5999999999999999,0.19999999999999996,0.0
0.8,0.40000000000000013,-0.6000000000000001,11.2
1.4,1.4,-0.8,1.5999999999999996
0.8,0.19999999999999996,-1.2000000000000002,3.5999999999999996
0.19999999999999996,0.6000000000000001,0.3999999999999999,2.3999999999999995
0.6000000000000001,0.6000000000000001,-0.19999999999999996,4.4
0.3999999999999999,-0.19999999999999996,-0.20000000000000018,2.6000000000000005
0.6,1.2000000000000002,0.19999999999999996,0.8000000000000007
-2.0,-0.5999999999999999,2.0,-4.4
0.7999999999999998,0.6000000000000001,0.19999999999999996,-2.3999999999999986
-1.2,-0.40000000000000013,0.8,-12.200000000000001
-1.0000000000000002,-0.3999999999999999,1.7999999999999998,-1.0
0.6,0.0,0.3999999999999999,-2.4000000000000004
0.7999999999999999,1.0,-0.8000000000000003,0.5999999999999996
-1.2,-0.8,1.6,0.1999999999999993
1.6,0.40000000000000013,-0.6,5.600000000000001
-0.19999999999999996,-0.6000000000000001,-0.20000000000000018,2.5999999999999996
-1.7999999999999998,-1.2000000000000002,1.4000000000000001,-4.0
1.0,0.7999999999999999,-1.0,1.200000000000001
1.0000000000000002,0.19999999999999996,-0.9999999999999999,1.3999999999999986
-1.8,-1.6,0.19999999999999996,-6.6
0.0,-0.20000000000000018,-0.6000000000000001,0.0
0.0,-0.6000000000000001,-0.3999999999999999,6.0
0.7999999999999999,1.6,-1.2000000000000002,8.2
-0.6000000000000001,0.0,0.0,0.0
-1.8,-1.2000000000000002,1.6,-8.8
-0.6000000000000001,-0.5999999999999999,0.5999999999999999,-0.20000000000000107
3.0,1.2000000000000002,-2.6,3.8000000000000007
1.0,0.20000000000000018,-1.6,8.200000000000001
0.0,0.40000000000000013,-0.19999999999999996,1.0
0.6,0.4,0.0,3.0
-1.2000000000000002,-1.2,1.0000000000000002,-4.6000000000000005
-0.5999999999999999,-0.40000000000000013,0.9999999999999999,-5.6
0.8,-0.20000000000000018,0.0,-0.40000000000000036
-0.7999999999999998,0.0,0.8,-9.0
1.0000000000000002,0.8,-0.3999999999999999,2.4000000000000004
-0.8,-0.8,1.0,-4.599999999999998
0.0,-0.40000000000000013,-0.4,9.4
-0.3999999999999999,-1.0,-0.6000000000000001,-2.4000000000000004
-1.4,-1.7999999999999998,0.6,-5.600000000000001
0.19999999999999996,0.6000000000000001,0.0,2.1999999999999993
-0.8,0.40000000000000013,1.4,-9.0
-0.7999999999999999,-0.6,0.0,1.7999999999999998
0.0,0.6000000000000001,0.19999999999999996,2.5999999999999996
0.40000000000000013,0.0,-0.19999999999999996,3.0
-0.8,-0.4,1.4,-1.5999999999999996
0.7999999999999998,-0.40000000000000013,-0.6000000000000001,2.3999999999999986
0.6,0.0,0.19999999999999996,0.1999999999999993
-0.5999999999999999,-0.5999999999999999,0.40000000000000013,-1.799999999999999
-1.0000000000000002,-0.3999999999999999,0.19999999999999996,-0.40000000000000213
1.0,1.0,-1.0,5.4
1.0,1.6,-0.4,0.1999999999999993
0.3999999999999999,-0.3999999999999999,0.0,-2.5999999999999996
0.19999999999999996,-0.3999999999999999,-0.19999999999999996,-1.4000000000000004
-2.0,-1.2000000000000002,0.8,-8.399999999999999
-0.19999999999999996,0.19999999999999996,0.0,-1.4000000000000004
0.8,0.3999999999999999,-0.8,-6.0
,,,
,,,
-1.0,0.40000000000000013,0.8,-1.799999999999999
,,,
0.19999999999999996,-0.19999999999999996,-0.6000000000000001,-5.0
0.0,0.7999999999999998,1.2,-2.599999999999998
-0.19999999999999996,0.4,0.8000000000000003,6.199999999999999
-1.0,-0.7999999999999999,1.0,-0.40000000000000036
-0.8,-0.19999999999999996,0.0,-1.4000000000000004
1.4000000000000001,0.8000000000000003,-1.2000000000000002,-0.7999999999999989
0.3999999999999999,0.0,0.0,5.0
-1.2,-0.6000000000000001,1.0,-7.6
-0.8,-0.8,-0.20000000000000018,-5.6
2.1999999999999997,1.0,-2.2,3.200000000000001
-1.6,-1.0,2.8,0.0
-2.2,-2.2,1.6,-3.0
1.6,1.4000000000000001,-0.8,-2.0
-0.20000000000000018,-1.2000000000000002,-0.3999999999999999,-5.6
0.20000000000000018,0.19999999999999996,0.7999999999999999,4.600000000000001
1.0000000000000002,0.0,-0.3999999999999999,-4.600000000000001
-2.4,0.0,2.1,-1.6999999999999993
1.1,0.19999999999999996,0.09999999999999998,-1.9000000000000004
1.0,1.8000000000000003,-0.3999999999999999,1.5999999999999996
-2.2,-1.4,1.2000000000000002,-0.20000000000000107
0.0,-0.20000000000000018,-0.19999999999999996,3.5999999999999996
0.9999999999999999,0.3999999999999999,-1.0,-4.199999999999999
